,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,created_at,retweets,replies,likes,quote_count,place_id,author_id,username,author_followers,author_tweets,author_description,author_location,city_name,object,country,UserPlase_longitude,UserPlase_latitude,UserPlase_sub_longitude,UserPlase_sub_latitude,code_nation,Tokyo_code,Tokyo_estimete_code,Geo_Flag_multi
24734,24734,24734,387079,136,I'mat京王井の頭線明大前駅in世田谷区東京都https://t.co/IPUjaiJuDI,2022-07-12_10:58:50,0.0,0.0,0.0,0,1b0cfebe3424e14f,112893953,uzakiroH,700.0,255610,北海道小樽市出身 / 東京都世田谷区在住 / 中日ドラゴンズ / AQUOS R7 / Pixel 5 /  #ほりさん競馬（'21 JRA年間プラス収支達成）競馬予想会社広告風味の予想は #ほりさん予想 予想の結果は #ほりさん結果 で！,東京 世田谷区,東京 世田谷区,city,日本,139.582428,35.590036,139.686603,35.682992,5339,533934,533934,2
24748,24748,24748,859027,813,I'mat葛飾大橋in葛飾区/松戸市東京都/千葉県https://t.co/yQGpBGRNi3,2022-07-26_09:54:14,0.0,0.0,0.0,0,f72cbd7b378a05fc,2601951932,shigure1341,1342.0,245756,筑洲糸の國,しぐれメモリアルパーク,東京 葛飾区,city,日本,139.813216,35.710674,139.894671,35.797245,5339,533946,533946,2
24764,24764,24764,1023894,1296,I'mat畑道踏切in立川市東京都https://t.co/QUVUNxGQg2,2022-07-31_06:48:23,0.0,0.0,0.0,0,e9d13ad4ff9f02c1,108829035,kazuki10soccer,1279.0,121538,バスや電車の乗車記録 ／チェックイン多い／⚽サッカー垢→@soccer14kazuki,相模大野,東京 立川市,city,日本,139.352224,35.683008,139.446091,35.745344,5339,533942,533942,2
24821,24821,24821,277988,1076,I'mat千住新橋in足立区東京都https://t.co/3HUOkSHBlM,2022-07-09_04:26:48,0.0,0.0,1.0,0,76c498282a5a7997,1268588972386574337,swyk_tacos,237.0,21828,デブ脱却へ向けて。旅行/さわやか/道路(酷道含む)/ダーツがだいすき 撮り溜めた36000枚の写真が消えた,福島 檜枝岐村,東京 足立区,city,日本,139.735751,35.738659,139.858685,35.817519,5339,533945,533945,2
24843,24843,24843,246893,1226,I'matJR大崎駅in品川区東京都https://t.co/XoADat0oI4,2022-07-08_06:50:43,0.0,0.0,0.0,0,4ad3383e25ac98d9,75483517,hatsuseno_str,316.0,28709,本当はNW屋さん何故か今は何でも屋さん、転職活動中、ITIL布教してます,Tokyo Japan,東京 品川区,city,日本,139.695191,35.584544,139.774255,35.641576,5339,533935,533935,2
24870,24870,24870,511783,1222,東京東京都02:00の気温23.5℃東北東の風0.8m/s湿度100%RHhttps://t.co/uECv3BlqlJ,2022-07-16_02:20:58,0.0,0.0,0.0,0,28b9063fdce43645,74721648,amds_tokyoTokyo,793.0,127831,東京の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。,TokyoJAPAN,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,533945,533945,2
24880,24880,24880,899439,275,I'mat浅草橋駅1番線ホーム-in台東区東京都https://t.co/tIy9fSWOaC,2022-07-27_14:57:57,0.0,0.0,0.0,0,32049a95db695cb8,3270690204,0ns3v659726472v,2344.0,179639,アイコン作者(@rikako_imew)/ラ!シリーズ(CYaRon!、穂乃果、凛、侑、A・ZU・NA、栞子、かのん、きなこ)/五等分(二、三)/リステ(香澄、碧音)/バンドリ(戸山香澄)/ゆゆゆ(東郷美森) #ウマ娘 #アイプラ (琴乃、渚、さくら) #あいみゅう (中澤莉佳子)、オリファン、旅中のタグは #霧島の旅,,東京 台東区,city,日本,139.762233,35.694775,139.809743,35.731637,5339,533946,533946,2
24883,24883,24883,220197,1284,I'matJR東京駅-in千代田区東京都https://t.co/fJS7jQBNOL,2022-07-07_11:51:30,0.0,0.0,0.0,0,28b9063fdce43645,1396874545,metro_Hibiya07,2795.0,282266,不思議のワルツと夢見るハート。ツイフィール（https://t.co/jRVFeXYLTP）,湘南自治区,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,533945,533945,2
24904,24904,24904,892172,1445,I'mat三井住友銀行立川支店-in立川市東京都https://t.co/VOax5Qk6og,2022-07-27_08:49:06,0.0,0.0,0.0,0,e9d13ad4ff9f02c1,108829035,kazuki10soccer,1279.0,121538,バスや電車の乗車記録 ／チェックイン多い／⚽サッカー垢→@soccer14kazuki,相模大野,東京 立川市,city,日本,139.352224,35.683008,139.446091,35.745344,5339,533942,533942,2
24935,24935,24935,82851,779,I'mat東京ソラマチin墨田区東京都https://t.co/2kJT7jKJP1,2022-07-03_10:56:37,0.0,0.0,0.0,0,27b43920b8b63188,3068219768,kz_2580_nu,421.0,25835,舗装路もダートも幅広く自転車に乗る人🚲  写真を撮ったり、旅にでたりゆるゆると！ Fuji JARI / KONA PROCESS / SCOTT CR1 / Canon 80D 📸,Udon Capital,東京 墨田区,city,日本,139.788729,35.686697,139.842361,35.743565,5339,533946,533946,2
24971,24971,24971,131541,320,埼玉県川口市の川口グリーンセンター。5月8日撮影。大集会堂シャトー赤柴そばのバラ園に咲くバラの花。春バラなので見頃は過ぎておりました。新しい一週間が始まりました。梅雨の戻ったかのような雨降りと、週半ば台風が近づいているという。#埼玉県#川口市#川口グリーンセンターhttps://t.co/4oyZyGxRxz,2022-07-04_21:58:16,5.0,2.0,81.0,0,4fc060f8061bb535,725877274185097216,wgsovfv1LyyvxBx,7264.0,4199,埼玉県坂戸市出身。東京都内在住。 日々感じたこと、思ったことを写真で表現して おります。人生は長いようで短い。日々の生活を大切にしていきたいです。,東京都,埼玉 川口市,city,日本,139.675224,35.780198,139.788259,35.887263,5339,533955,533955,2
25005,25005,25005,364444,325,かえる@空港中央出入口in大田区東京都https://t.co/Z2Mr3xmU1T,2022-07-11_18:58:23,0.0,0.0,0.0,0,1df8c91136c4c140,76891783,fukutosin,2778.0,423232,温泉巡りが趣味なただの単(に)推し(が多い)声優オタク,だいたい羽田空港,東京 大田区,city,日本,139.652804,35.520696,139.826225,35.613092,5339,533925,533925,2
25057,25057,25057,505142,284,地元より見た景色@丸ノ内鍛冶橋駐車場in千代田区東京都https://t.co/tyPOVooFIP,2022-07-15_22:57:59,0.0,0.0,1.0,0,735b6f2b933efaf6,697756373950402560,castle_nm,748.0,24508,それでは聞いてください,,東京 中央区,city,日本,139.758528,35.644646,139.793196,35.69663,5339,533936,533936,2
25061,25061,25061,47294,472,／今日と明日！代官山でヨルパン出張販売します🚐💨＼CONNECT.societyandme2022-SITEにて出店します。すっかり夏の日差し。T-SITEで涼んで、帰りにヨルパンにお立ち寄りください♪〈土曜〉15:00～20:00／〈日曜〉15:00～18:00※パンがなくなり次第終了https://t.co/cr0LFaj6z9,2022-07-02_09:57:58,24.0,1.0,53.0,3,0fc276f1a255b000,1313339128096854017,yorupan2020,6290.0,1721,神楽坂駅から徒歩0分、かもめブックス軒先【火木金19時〜】、田町駅から徒歩1分、新田町ビル・スタバ脇【水木17時半〜】、飯田橋パークファミリア駐車場【火17時〜】と3か所でオープン！ 営業日や店頭に並ぶパン屋さん情報などつぶやいていきます🐈 Instagram→@yorupan2020 お問い合わせは以下のフォームへ,東京都新宿区矢来町１２３　かもめブックス軒先,代官山T-SITE,poi,日本,139.699618,35.649066,139.699618,35.649066,5339,533935,533935,3
25071,25071,25071,770562,1110,きょうの推しごと♥／ai*ai単独公演✨＼新宿ALTAKeyStudio🕰開場18:30/開演19:00#今年の夏は何色ソーダ🍹#アイアイatin新宿区東京都https://t.co/8JBlxDRGxs,2022-07-23_18:55:44,0.0,0.0,5.0,0,7ee61f505fdfdf5c,1139176550975205377,7COLORSsymphony,312.0,23557,#いまの現状をご確認ください　友の会♥️茨城県勝田の街で人生をかけています😘『かった～勝った～勝田👊✨』仲良くしてくれると、嬉しいなぁ☺️こころ当たりあるかた、是非とも相互フォローお願いします。※※※コメント返信は、相互フォローのみお返しします※※※,茨城 勝田市勝田町,東京 新宿区,city,日本,139.673228,35.673404,139.745133,35.72991,5339,533945,533945,2
25092,25092,25092,189146,1370,🤔💭@立川駅in立川市東京都https://t.co/B0PClseo5z,2022-07-06_13:50:04,0.0,0.0,0.0,0,e9d13ad4ff9f02c1,2787896394,pooh95__0510,587.0,140894,AKB48 山内瑞葵🎀／真っ白なキャンバス 西野千明ナナランド 峰島こまきPeel the Apple  浅原凜FES☆TIVE 八木ひなたJamsCollection 津代美月なんキニ！永野澪緒MyDearDarlin' 水城梓I MY ME MINE 早瀬ゆいテラス×テラス池原のぞみ,じゃぱん,東京 立川市,city,日本,139.352224,35.683008,139.446091,35.745344,5339,533942,533942,2
25097,25097,25097,350645,453,I'mat八王子ICin八王子市東京都https://t.co/TSM2YSZHUL,2022-07-11_08:56:46,0.0,0.0,0.0,0,86315f8740971686,812983136157995010,BP5_874SPL,600.0,48509,釣りバカオタク【BP5 D型 レガシィツーリングワゴン 2.0GT spec.B tuned by STI ラブライブ!虹ヶ咲学園スクールアイドル同好会 上原歩夢痛車】,A・ZU・NA LAND ちゃきる野支部,東京 八王子市,city,日本,139.161531,35.597798,139.43004,35.718529,5339,533931,533931,2
25102,25102,25102,1029716,34,PCR検査有効期限3日間英国は週3回#無料無症状検査義務化徹底で#医療負荷回避達成日本も安倍岸田政権で無症状無料検査拡大普及世界最高抑制達成今後も対人業務屋内会議会食イベントキャンプBBQ合唱カラオケ討論会観光バス列車就職活動税使用最小効果高い#無症状無料検査で社会経済活動維持,2022-07-31_11:59:49,1.0,0.0,0.0,0,98accfc3c0a403d3,113283096,7thclouds,1775.0,502164,Japanese/UKSussexUniLLM/MANihonUniBAPsyTOEFL620TOIEC950 https://t.co/Huzo9Q7V9O https://t.co/lZBf6c3Ejv *AllRightsReserved,東京都東大和市HigashiyamatoTokyoJapan,東京 東大和市,city,日本,139.392945,35.729878,139.451884,35.769409,5339,533943,533943,2
25179,25179,25179,287248,407,大阪行ってる人癪すぎるなてか福原遥に会えるのも癪だけど#福原遥#大阪#梅田,2022-07-09_11:58:22,0.0,0.0,0.0,0,594fa6c6bc5b5ba9,979608175807639552,toeisubway,1726.0,48849,都営(主に6号線と1号線)、東京メトロ(7、9号線多め)と広電、福原遥など,東京の城南と広島の中心部,東京 港区,city,日本,139.708754,35.622973,139.782004,35.682605,5339,533935,533935,3
25190,25190,25190,52618,252,I'mat笹目橋in板橋区/和光市/戸田市東京都/埼玉県https://t.co/Bo94x8FzQu,2022-07-02_13:58:58,0.0,0.0,0.0,0,a1383746d9e64c93,852214903,so8j,157.0,21247,4t超ロング12m乗りドライバー夜間専門横持ちです週末は昼間も(不定期ですが行田、東松山、平塚稀にいわき)。猫好き犬も好き 横山 剣さんｲｨ〜ﾈｯ♪ 栃木県宇都宮市 モンストしてます 神殿大好き 特級L 所持モンスター90%もっぱら神殿浸り🏛 運極同士合成して証獲得し他、運極は1245体,剣,埼玉 戸田市,city,日本,139.618922,35.795328,139.699272,35.835282,5339,533954,533954,3
25208,25208,25208,899292,111,I'mat香港麺新記in新宿区東京都https://t.co/shBtuSM8Hd,2022-07-27_14:59:02,0.0,0.0,1.0,0,7ee61f505fdfdf5c,929262872,_sunabar,762.0,20628,https://t.co/nVNHaqhaOa 北半球一ユルい日本酒スナック🍶 ※唎酒コースは予約推奨📲 令和四年末で丸10年🎉 カウンター4席 テーブル3卓(4席4席2席) 車力門通路面,新宿区荒木町6番地車力門通り1階,東京 新宿区,city,日本,139.673228,35.673404,139.745133,35.72991,5339,533945,533945,2
25223,25223,25223,221251,947,ಠ͜ʖಠ期日前投票だん♪@北庁舎in東村山市東京都https://t.co/YACHY8KhIG,2022-07-07_12:54:56,0.0,0.0,1.0,0,b3b52bda7ae86b07,51733830,Hoppymen,1372.0,178207,大衆酒場/昭和食堂/町中華/ホッピー/キンミヤ/煮込み/やきとん/ラーメン(庶民価格)/4sq/映画/音楽(ClassicalCity Pop)/Star Trek/PCDP/GR/M42/AXIS Z(SED7J)/JG1RBB/POTA/JCC#1014/Hamway#19/BOSCHI#3/とうきょうUA84,iPhone: 35.712121139.703278,東京 東村山市,city,日本,139.439938,35.73436,139.504725,35.781487,5339,533943,533943,2
25238,25238,25238,291291,377,日本-フランス戦@国立競技場in新宿区東京都w/https://t.co/GLdqEgg03g,2022-07-09_14:58:16,0.0,0.0,4.0,0,7ee61f505fdfdf5c,1861073077,Shuden_Honsitu,1572.0,56129,音楽とか趣味用。終電を逃す人。最高の◯◯にしような。本質。気軽にフォローください。 #アンパンマンギタリスト #ラーメンポエマーソウマタクト #本日の本質 LINEスタンプ→https://t.co/VhBOPTBzSE,,東京 新宿区,city,日本,139.673228,35.673404,139.745133,35.72991,5339,533945,533945,3
25256,25256,25256,61471,866,I'matテング酒場in千代田区東京都https://t.co/jEMashovHB,2022-07-02_19:57:12,0.0,0.0,0.0,0,28b9063fdce43645,239480905,tombow_mm,201.0,16025,とんぼです。モーニング娘。大好きです。特に道重さゆみさんと飯窪春菜さんが。,,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,533945,533945,2
25265,25265,25265,52619,253,合気道②@多摩市立総合体育館in多摩市東京都https://t.co/E3N352fs06,2022-07-02_13:58:58,0.0,0.0,0.0,0,5daa72ccdd68afee,485472329,ageha_tehu,40.0,2881,,,東京 多摩市,city,日本,139.394033,35.605278,139.474014,35.658337,5339,533933,533933,2
25270,25270,25270,987450,1020,I'matEXPASA海老名上りin海老名市神奈川県https://t.co/UYiEPlg8O9,2022-07-30_04:31:54,0.0,0.0,0.0,0,411f0aa7fce9a8fc,1349267805355446272,GloriousDays___,432.0,34141,恋×シンアイ彼女/星織ユメミライ/結び目/柳ヶ瀬湊/Tokyo 7th シスターズ/月がきれい/Yellow Rose/Extreme Hearts/coldrain/Aqours/Hard Rock/DnB/DJ/だぶるぶっきんぐ,詳細→,神奈 海老名市,city,日本,139.368722,35.399985,139.436492,35.477447,5339,533902,533902,2
25299,25299,25299,87905,389,I'matHighlanderInnTokyoin中野区東京都https://t.co/JtkR2KH8jF,2022-07-03_14:58:09,0.0,0.0,0.0,0,a35b6b4421e1a506,184515553,tkn_sho,280.0,138521,よいって読みますゲームしてたり　お酒飲んでたり　乗り物乗ってたり,,東京 中野区,city,日本,139.624224,35.676575,139.694277,35.735556,5339,533944,533944,2
25319,25319,25319,92929,1290,I'mat中野サンプラザホール-in中野区東京都w/https://t.co/ut8meUrfrJ,2022-07-03_17:54:36,0.0,0.0,0.0,0,a35b6b4421e1a506,1663311798,_2gar,1738.0,285419,登山/旅行/温泉/サウナ/dアニメストア/Amazon Prime Video/Netflix/FOD/YURiKA/鈴木杏奈/i☆Ris/若井友希/プリリズ/プリパラ/プリチャン/プリマジ/ゆるキャン△/ヤマノススメ/ゾンビランドサガ/オタク2️⃣年生/日本百名山（42/100）👆😭👇,日本 千葉県,東京 中野区,city,日本,139.624224,35.676575,139.694277,35.735556,5339,533944,533944,2
25427,25427,25427,473987,1290,韓国には日本を製本をパクったものが昔は本当に多かったんです。,2022-07-14_23:47:12,0.0,1.0,0.0,0,77173905596af4ab,109182314,jongeon77kim,244.0,5005,PATO STUDIOブラジリアン柔術🟫🟫🟫⬛⬛🟫,Tokyo Japan,東京 文京区,city,日本,139.717275,35.699474,139.772477,35.735929,5339,533945,533945,2
25464,25464,25464,840958,1225,プレミアム晩飯@松屋-in清瀬市東京都https://t.co/BP6R4LFyFb,2022-07-25_20:54:35,0.0,0.0,0.0,0,f8768aad5044b46f,12174882,agoyon,931.0,47912,TVゲームとかボードゲームとかお酒とかプリパラとかDJとか自転車とか庭いじりとか競艇とか最近は筋トレとか好き。PSN:agoyonpuriparaでAPEX始めました,埼玉ゴズニーランド,東京 清瀬市,city,日本,139.49637,35.761215,139.547509,35.807265,5339,533953,533953,2
25472,25472,25472,1014063,1376,ココイチのCT−5100クレジットカードタッチできなかった@CoCo壱番屋-in千代田区東京都https://t.co/PfMg6ih1r8,2022-07-30_23:50:57,0.0,0.0,1.0,0,28b9063fdce43645,797731949406081024,Myasai157,1576.0,2314,京浜東北沿線民 羽田・成田空港が最寄り  鉄道/バス/乗り鉄/きっぷ収集/駅務機器/ホームドア/鉄道模型/トミカ/キャッシュレス/銀行/献血 /飛行機 セゾン偽雨金 イオンカード金 三井住友金 所有 JGC修行中 SFC修行来年予定,埼玉 札幌市中央区,東京 千代田区,city,日本,139.729893,35.668551,139.782836,35.705218,5339,533945,533945,2
25499,25499,25499,459163,525,I'matPasar守谷下り-in守谷市茨城県https://t.co/JV90fT9Nc6,2022-07-14_13:55:50,0.0,0.0,0.0,0,6439e221c8eaddaa,239747335,Yutai501,916.0,736277,EK9。写真。ダーツ。スノーボード。チャリ。ヤマハのチャンプ(不動)                                                                                    たまーーーーーーーーーにサーキット。#Scrapper,㈱ラビットハウス 風祭店,茨城 守谷市,city,日本,139.931565,35.909236,140.022473,35.978459,5339,533967,533967,2
25622,25622,25622,115176,862,I'mat上野の森美術館-in台東区東京都https://t.co/BWb66IiXQN,2022-07-04_09:53:32,0.0,0.0,0.0,0,32049a95db695cb8,17267835,syarin_p,1525.0,104060,SAOのキリトくんが好き過ぎて、キリトくんとアスナさんの子供になりたい。電車、パソコン、格好いい男の子キャラが好き。夢小説を書いてます。Webのプロフィールも見てください。フォローはお気軽にどうぞ。｜ 🚗免許取得201X年・成人済｜🎮プレイヤーネーム：カズヒロ｜コスプレイヤーズアーカイブID：451885,埼玉県,東京 台東区,city,日本,139.762233,35.694775,139.809743,35.731637,5339,533946,533946,2
25627,25627,25627,785452,315,おはようございます。久々に「ヲタクの朝は早い」をやっております。トミシヨ始発！@東海道新幹線新横浜駅in横浜市神奈川県https://t.co/Cumg5PZBet,2022-07-24_05:56:00,0.0,0.0,7.0,0,dded92a2db180dd1,147233107,as_kenken76,1244.0,89855,旅好きなハロヲタ（交通情報も時々発信します）。それなりに現場系。主に宮崎由加さん・Juice=Juice（段原瑠々さん推し）・モーニング娘。'22（北川莉央さん推し）の現場に出現します。「team℃-ute」です。長文投稿が多く、時には連投もします。うるさい場合は適宜処理なさってください。,神奈川県川崎市中原区,神奈 横浜市 港北区,city,日本,139.583854994068,35.4870339942359,139.659928003165,35.5600030047888,5339,533914,533914,2
